"## RECSentity.id","entity.name","entity.categoryId","entity.message","entity.thumbnailUrl","entity.value","entity.pageUrl","entity.inventory","entity.margin","entity.brand"
"PAR_NEW0HWMAT20","Huawei Mate 20","4,4:54,4:560,1315,1331,1333",,"http://cpc.ais.co.th/CPC-FE-WEB/api/contents/download/media/catalog/product/m/a/mate20_twilight_1_front_1.jpg","16990.00","https://store.ais.co.th/th/huawei-mate20.html","0",,"HUAWEI"
"PAR_NEW0HWMA20P","Huawei Mate 20 Pro","4,4:54,4:560,4:598,1331,1333",,"http://cpc.ais.co.th/CPC-FE-WEB/api/contents/download/media/catalog/product/m/a/mate20pro_black_1_front_1.jpg","25990.00","https://store.ais.co.th/th/huawei-mate20-pro.html","0",,"HUAWEI"
"PAR_NEW0HWY7Y19","Huawei Y7 Pro (2019)","4,4:54",,"http://cpc.ais.co.th/CPC-FE-WEB/api/contents/download/media/catalog/product/y/7/y7pro2019_midnightblack_2_1.jpg","3999.00","https://store.ais.co.th/th/huawei-y7-pro-2019.html","0",,"HUAWEI"
"PAR_NEW0ASROG25","ASUS ROG Phone 2","4,4:17",,"http://cpc.ais.co.th/CPC-FE-WEB/api/contents/download/media/catalog/product/r/o/rog_phone__ii_850x850_1_1.jpg","29990.00","https://store.ais.co.th/th/asus-rog-phone-2.html","0",,"Asus"
"PAR_NEWREACL365","โทรศัพท์ไร้สายระบบดิจิตอล REACH รุ่น CL-3650","5,5:40",,"http://cpc.ais.co.th/CPC-FE-WEB/api/contents/download/media/catalog/product/c/o/cordless-phone_1.jpg","1390.00","https://store.ais.co.th/th/digital-cordless-phone-reach-cl-3650.html","0",,
"PAR_NEWAPP0M464","iPad mini 4 (64GB)","19,19:27,19:43",,"http://cpc.ais.co.th/CPC-FE-WEB/api/contents/download/media/catalog/product/i/p/ipadmini4-pure_angles_spgry-1.jpg","20900.00","https://store.ais.co.th/th/ipad-mini-4-64gb.html","0",,"Apple"
"PAR_USB_Round_Cable_with_Lightning_Connector6.6ft","สายชาร์จ USB Round Cable with Lightning Connector 2 m (6.6 ft)","5,5:36",,"http://cpc.ais.co.th/CPC-FE-WEB/api/contents/download/media/catalog/product/3/3/33014168_1.jpg","259.00","https://store.ais.co.th/th/usb-round-cable-with-lightning-connector-2m-6-6-ft.html","0",,"Innowatt"
"PAR_Danboard Car Charger","ที่ชาร์จแบตในรถยนต์ รุ่นแดนบอร์ด","5,5:36",,"http://cpc.ais.co.th/CPC-FE-WEB/api/contents/download/media/catalog/product/1/_/1_1_22.jpg","1190.00","https://store.ais.co.th/th/danboard-car-charger.html","0",,
"PAR_Rakuni iPhone 7 Plus BOOK","เคสไอโฟน 7 พลัส รุ่นรักคุนิ แบบฝาพับ","5,5:33",,"http://cpc.ais.co.th/CPC-FE-WEB/api/contents/download/media/catalog/product/1/_/1_1_25.jpg","890.00","https://store.ais.co.th/th/rakuni-iphone-7-plus-book.html","0",,
"PAR_NEW0AP10256","iPad Pro รุ่น 10.5 นิ้ว (256GB)","19,19:27,19:201,19:202",,"http://cpc.ais.co.th/CPC-FE-WEB/api/contents/download/media/catalog/product/i/p/ipadpro105_pure_angles_space_gray-1_1.jpg","33400.00","https://store.ais.co.th/th/ipad-pro-10-5-256gb.html","0",,"Apple"
"PAR_NEW0AP10512","iPad Pro รุ่น 10.5 นิ้ว (512GB)","19,19:27,19:201,19:202",,"http://cpc.ais.co.th/CPC-FE-WEB/api/contents/download/media/catalog/product/i/p/ipadpro105_pure_angles_space_gray-1.jpg","40400.00","https://store.ais.co.th/th/ipad-pro-10-5-512gb.html","0",,"Apple"
"PAR_NEW0APPD128","iPad (128 GB)","19,19:27,19:43,69",,"http://cpc.ais.co.th/CPC-FE-WEB/api/contents/download/media/catalog/product/g/o/gold-01_6.jpg","18900.00","https://store.ais.co.th/th/ipad-128-gb.html","0",,"Apple"
"PAR_Krusell_Vargon_WalletCase_5XL","เคส Krusell Vargon WalletCase 5XL","5,5:33,5:503",,"http://cpc.ais.co.th/CPC-FE-WEB/api/contents/download/media/catalog/product/6/0/60502-2_front_hr_krusell_walletcase_vargon_1.jpg","695.00","https://store.ais.co.th/th/krusell-vargon-walletcase-5xl.html","0",,"Krusell"
"PAR_NEW0NKT1036","Nokia 3310","4,4:197",,"http://cpc.ais.co.th/CPC-FE-WEB/api/contents/download/media/catalog/product/n/o/nokia_3310-dark-blue_1.jpg","1790.00","https://store.ais.co.th/th/nokia-3310.html","0",,"Nokia"
"PAR_NEW0AP00864","iPhone 8 (64GB)","4,355,4:39,4:352",,"http://cpc.ais.co.th/CPC-FE-WEB/api/contents/download/media/catalog/product/i/p/iphone8-spgry-pureangles_850x850_1.jpg","14500.00","https://store.ais.co.th/th/iphone-8-64gb.html","0",,"Apple"
"PAR_KRS_SS_S9_KIVIK_COVER_TRANSPARENT","KRUSELL SAMSUNG S9 KIVIK COVER","503",,"http://cpc.ais.co.th/CPC-FE-WEB/api/contents/download/media/catalog/product/6/1/61260_front_hr_krusell_cover_kivik_1.jpg","495.00","https://store.ais.co.th/th/krusell-samsung-s9-kivik-cover-transparent.html","0",,"Krusell"
"PAR_Samsung_Galaxy_Note_8_Sunne_4_Card_FolioCase","Samsung Galaxy Note 8 Sunne 4 Card FolioCase","5,5:33",,"http://cpc.ais.co.th/CPC-FE-WEB/api/contents/download/media/catalog/product/6/1/61124_front_hr_krusell_4-card-foliocase_sunne_1.jpg","1195.00","https://store.ais.co.th/th/samsung-galaxy-note-8-sunne-4-card-foliocase.html","0",,"Krusell"
"PAR_Samsung_Galaxy_Note_8_Bovik_Cover","Samsung Galaxy Note 8 Bovik Cover","5,5:33",,"http://cpc.ais.co.th/CPC-FE-WEB/api/contents/download/media/catalog/product/6/1/61125_planogram_hr_krusell_cover_bovik_1.jpg","395.00","https://store.ais.co.th/th/samsung-galaxy-note-8-bovik-cover.html","0",,"Krusell"
"PAR_Apple_iPhone_X_Malmo_4_Card_FolioCase","Apple iPhone X Malmo 4 Card FolioCase","5,5:33",,"http://cpc.ais.co.th/CPC-FE-WEB/api/contents/download/media/catalog/product/6/1/61076_front_hr_krusell_foliocase_malmo_1.jpg","695.00","https://store.ais.co.th/th/apple-iphone-x-malmo-4-card-foliocase.html","0",,"Krusell"
"PAR_Apple_iPhone_X_Bovik_Cover","Apple iPhone X Bovik Cover","5,5:33",,"http://cpc.ais.co.th/CPC-FE-WEB/api/contents/download/media/catalog/product/6/1/61084_planogram_hr_krusell_cover_bovik_1.jpg","395.00","https://store.ais.co.th/th/apple-iphone-x-bovik-cover.html","0",,"Krusell"
"PAR_KRS_SS_S9_SUNNE_2_CARD_COVER_VINTAGE","KRUSELL SAMSUNG S9 SUNNE 2 CARD COVER VINTAGE","33,449,503",,"http://cpc.ais.co.th/CPC-FE-WEB/api/contents/download/media/catalog/product/6/1/61262_front_blank_hr_krusell_2card_cover_sunne_1.jpg","995.00","https://store.ais.co.th/th/krs-ss-s9-sunne-2-card-cover-vintage.html","0",,"Krusell"
"PAR_KRS_SS_S9_SUNNE_2_CARD_FOLIO_CASE","KRUSELL SAMSUNG S9 SUNNE 2 CARD FOLIO CASE","33,449,503",,"http://cpc.ais.co.th/CPC-FE-WEB/api/contents/download/media/catalog/product/6/1/61272_front_hr_krusell_2card_foliowallet_sunne.jpg","1195.00","https://store.ais.co.th/th/krs-ss-s9-sunne-2-card-folio-case.html","0",,"Krusell"
"PAR_KRUSELL_SAMSUNG_S9_PLUS_SUNNE_2_CARD_COVER_VINTAGE","KRUSELL SAMSUNG S9 PLUS SUNNE 2 CARD COVER VINTAGE","5,5:33,449,5:503",,"http://cpc.ais.co.th/CPC-FE-WEB/api/contents/download/media/catalog/product/6/1/61270_front_blank_hr_krusell_2card_cover_sunne_1.jpg","995.00","https://store.ais.co.th/th/krusell-samsung-s9-plus-sunne-2-card-cover-vintage.html","0",,"Krusell"
"PAR_KRS_SS_S9P_LOKA_FOLIOWALLET_2IN1_BK","KRUSELL SAMSUNG S9 PLUS LOKA FOLIOWALLET 2IN1","5,5:33,449,5:503",,"http://cpc.ais.co.th/CPC-FE-WEB/api/contents/download/media/catalog/product/6/1/61255_front_hr_krusell_3card_foliowallet_loka_1_2.jpg","995.00","https://store.ais.co.th/th/krusell-samsung-s9-plus-loka-foliowallet-2in1-bk.html","0",,"Krusell"
"PAR_Krusell Loka FolioWallet 2in1 Apple iPhone X-Xs","Krusell Loka FolioWallet 2in1 Apple iPhone X/Xs","33,503,584",,"http://cpc.ais.co.th/CPC-FE-WEB/api/contents/download/media/catalog/product/6/1/61455_front_hr_krusell_foliowallet_2in1_loka.jpg","995.00","https://store.ais.co.th/th/krusell-loka-foliowallet-2in1-apple-iphone-x-xs.html","0",,"Krusell"
"PAR_Krusell Sandby Cover Apple iPhone X-Xs","Krusell Sandby Cover Apple iPhone X/Xs","33,503,584",,"http://cpc.ais.co.th/CPC-FE-WEB/api/contents/download/media/catalog/product/6/1/61450_front_blank_hr_krusell_cover_sandby_1.jpg","595.00","https://store.ais.co.th/th/krusell-sandby-cover-apple-iphone-x-xs.html","0",,"Krusell"
"PAR_NEW0AP12256","iPad Pro รุ่น 12.9 นิ้ว (256 GB)","19,19:27,19:589,622",,"http://cpc.ais.co.th/CPC-FE-WEB/api/contents/download/media/catalog/product/i/p/ipadpro129-silver-pureangles-1_1.jpg","45900.00","https://store.ais.co.th/th/the-new-12-9-inch-ipad-pro-256gb.html","0",,"Apple"
"PAR_NEW0AP11512wifi","iPad Pro รุ่น 11 นิ้ว (512 GB) รุ่น WiFi","27,622,1329",,"http://cpc.ais.co.th/CPC-FE-WEB/api/contents/download/media/catalog/product/i/p/ipadpro129-silver-pureangles-1_1_1_2_1_1.jpg","40900.00","https://store.ais.co.th/th/the-new-11-inch-ipad-pro-512-gb-wifi.html","9",,"Apple"
"PAR_ADIDAS IPHXSM SAMBA ROSE CASE","Adidas SAMBA ROSE Case iPhone XS Max","5,5:33,1256,1331,1333,5:33:1225",,"http://cpc.ais.co.th/CPC-FE-WEB/api/contents/download/media/catalog/product/3/3/33316_2_1.jpg","1490.00","https://store.ais.co.th/th/adidas-samba-rose-case-iphone-xs-max.html","0",,
"PAR_NEW0AP01101","iPad Pro รุ่น 11 นิ้ว (1 TB)","19,19:27,19:589,622,1329",,"http://cpc.ais.co.th/CPC-FE-WEB/api/contents/download/media/catalog/product/i/p/ipadpro129-silver-pureangles-1_1_1_1_1_1_1_1.jpg","52900.00","https://store.ais.co.th/th/the-new-11-inch-ipad-pro-1tb.html","2",,"Apple"
"PAR_NEW0AP11256wifi","iPad Pro รุ่น 11 นิ้ว (256 GB) รุ่น WiFi","27,622,1329",,"http://cpc.ais.co.th/CPC-FE-WEB/api/contents/download/media/catalog/product/i/p/ipadpro129-silver-pureangles-1_1_1_2_1.jpg","33900.00","https://store.ais.co.th/th/the-new-11-inch-ipad-pro-256-gb-wifi.html","4",,"Apple"
"PAR_NEW0AP01164","iPad Pro รุ่น 11 นิ้ว  (64 GB)","27,589,622,1329",,"http://cpc.ais.co.th/CPC-FE-WEB/api/contents/download/media/catalog/product/i/p/ipadpro129-silver-pureangles-1_1_1_1_1.jpg","33900.00","https://store.ais.co.th/th/the-new-11-inch-ipad-pro-64gb.html","6",,"Apple"
"PAR_NEWAPP0I732","iPhone 7 (32 GB)","4,4:39,4:44,4:51,4:208",,"http://cpc.ais.co.th/CPC-FE-WEB/api/contents/download/media/catalog/product/i/p/iphone7plus-black-pureangles_2_4.jpg","11000.00","https://store.ais.co.th/th/iphone-7-32gb.html","58",,"Apple"
"PAR_NEWAPPI7128","iPhone 7 (128 GB)","4,4:39,4:44,4:51,4:208",,"http://cpc.ais.co.th/CPC-FE-WEB/api/contents/download/media/catalog/product/i/p/iphone7plus-black-pureangles_2_3.jpg","13000.00","https://store.ais.co.th/th/iphone-7-128gb.html","0",,"Apple"
"PAR_NEW0APP1122","iPad Pro ใหม่ รุ่น 11 นิ้ว (128 GB) Wi-Fi","19,355,19:27,19:1357,19:1358,19:1359",,"http://cpc.ais.co.th/CPC-FE-WEB/api/contents/download/media/catalog/product/t/h/th_ipad_pro_2nd_generation_gps_space_gray_aluminum_11in_pdp_us_1a.jpg","27900.00","https://store.ais.co.th/th/the-new-ipad-pro-11-inch-128-gb-wi-fi.html","0",,"Apple"
"PAR_NEW0ON7T812","OnePlus 7T 128GB (RAM 8GB)","4,4:475",,"http://cpc.ais.co.th/CPC-FE-WEB/api/contents/download/media/catalog/product/o/n/oneplus_7t_grey_850x850_3_1.jpg","15990.00","https://store.ais.co.th/th/one-plus-7t-128gb-ram-8gb.html","0",,"OnePlus"
"PAR_DANBOARD iPhone7 Case","เคสไอโฟน 7 ลายแดนบอร์ด","5,5:33",,"http://cpc.ais.co.th/CPC-FE-WEB/api/contents/download/media/catalog/product/1/_/1_1_23.jpg","890.00","https://store.ais.co.th/th/danboard-iphone7-case.html","0",,"Cheero"
"PAR_Rakuni iPhone 7 POCKET","เคสไอโฟน 7 รุ่นรักคุนิ แบบกระเป๋า","5,5:33",,"http://cpc.ais.co.th/CPC-FE-WEB/api/contents/download/media/catalog/product/1/_/1_1_26.jpg","790.00","https://store.ais.co.th/th/rakuni-iphone-7-pocket.html","0",,
"PAR_Apply_iPhone_X_Sunne_4_Card_FolioCase","Apply iPhone X Sunne 4 Card FolioCase","5,5:33",,"http://cpc.ais.co.th/CPC-FE-WEB/api/contents/download/media/catalog/product/6/1/61098_front_hr_krusell_foliowallet_sunne_1.jpg","1195.00","https://store.ais.co.th/th/apply-iphone-x-sunne-4-card-foliocase.html","0",,"Krusell"
"PAR_Apple_iPhone_X_Sunne_Cover_Vintage","Apple iPhone X Sunne Cover Vintage","5,5:33",,"http://cpc.ais.co.th/CPC-FE-WEB/api/contents/download/media/catalog/product/6/1/61106_front-blank_hr_krusell_cover-vintage_sunne.jpg","895.00","https://store.ais.co.th/th/apple-iphone-x-sunne-cover-vintage.html","0",,"Krusell"
"PAR_Krusell Kivik Cover Apple iPhone X-Xs","Krusell Kivik Cover Apple iPhone X/Xs","33,503,584",,"http://cpc.ais.co.th/CPC-FE-WEB/api/contents/download/media/catalog/product/6/1/61456_sb_sf_hr_krusell_cover_kivik_1.jpg","495.00","https://store.ais.co.th/th/krusell-kivik-cover-apple-iphone-x-xs.html","0",,"Krusell"
"PAR_ADIDAS IPHXSM GAZELLE CASE","Adidas Gazelle Case iPhone XS Max","5,5:33,1256,1331,1333,5:33:1225",,"http://cpc.ais.co.th/CPC-FE-WEB/api/contents/download/media/catalog/product/3/3/33283_2_1.jpg","1290.00","https://store.ais.co.th/th/adidas-gazelle-case-iphone-xs-max.html","0",,
"PAR_ADIDAS IPHXR SAMBA PU SNAKE CASE","Adidas SAMBA PU Snake Case iPhone XR","5,5:33,1256,1331,1333",,"http://cpc.ais.co.th/CPC-FE-WEB/api/contents/download/media/catalog/product/3/2/32831_2_2.jpg","1390.00","https://store.ais.co.th/th/adidas-samba-pu-snake-case-iphone-xr.html","0",,
"PAR_ADIDAS IPHXS SAMBA ROSE CASE","Adidas SAMBA ROSE Case iPhone X/XS","5,5:33,1256,1331,1333,5:33:1225",,"http://cpc.ais.co.th/CPC-FE-WEB/api/contents/download/media/catalog/product/3/3/33312_adidas_originals_sambarose_iphonexs_snapcase_clearpink_f_1_1.jpg","1390.00","https://store.ais.co.th/th/adidas-samba-rose-case-iphone-x-xs.html","0",,
"PAR_ADIDAS IPHXS ADI CANVAS CASE","Adidas Adicolor CANVAS Case iPhone X/XS","5,5:33,1256,1331,1333,5:33:1225",,"http://cpc.ais.co.th/CPC-FE-WEB/api/contents/download/media/catalog/product/3/3/33330_2_1.jpg","1190.00","https://store.ais.co.th/th/adidas-adicolor-canvas-case-iphone-x-xs.html","0",,
"PAR_ADIDAS IPHXS ADI MOULDED CASE","Adidas Adicolor Moulded Case iPhone X/XS","5,5:33,1256,1331,1333,5:33:1225",,"http://cpc.ais.co.th/CPC-FE-WEB/api/contents/download/media/catalog/product/2/9/29946_adidas_originals_adicolor_snap_iphonex_yellow_f_2.jpg","1190.00","https://store.ais.co.th/th/adidas-adicolor-moulded-case-iphone-x-xs.html","0",,
"PAR_iPhone6s_Krusell_Fighting_Fish_PrintCover","เคสใส ไอโฟน  รูปปลากัด 6 / 6S ครูเซล","5,5:33,5:503",,"http://cpc.ais.co.th/CPC-FE-WEB/api/contents/download/media/catalog/product/k/r/krusell_iphone6_ff_printcoverred_planogram2_1.jpg","249.00","https://store.ais.co.th/th/iphone6-6s-krusell-fighting-fish-printcover.html","0",,"Krusell"
"PAR_iPhone7Plus_Sigtuna_FolioWallet","เคส Krusell iPhone 7 Plus Sigtuna FolioWallet","5,5:33,5:503",,"http://cpc.ais.co.th/CPC-FE-WEB/api/contents/download/media/catalog/product/6/0/60757_front_hr_krusell_foliocase_sigtuna.jpg","1195.00","https://store.ais.co.th/th/krusell-iphone7-plus-sigtuna-foliowallet.html","0",,"Krusell"
"PAR_Krusell_iPhone7_Plus_Malmo_FolioCase","เคส Krusell iPhone 7 Plus Malmo FolioCase","5,5:33,5:503",,"http://cpc.ais.co.th/CPC-FE-WEB/api/contents/download/media/catalog/product/6/0/60761_front_hr_krusell_foliocase_malmo_1.jpg","695.00","https://store.ais.co.th/th/krusell-iphone7-plus-malmo-foliocase.html","0",,"Krusell"
"PAR_NEW0APP1124","iPad Pro ใหม่ รุ่น 11 นิ้ว (512 GB) Wi-Fi","19,355,19:27,19:1357,19:1358,19:1359",,"http://cpc.ais.co.th/CPC-FE-WEB/api/contents/download/media/catalog/product/t/h/th_ipad_pro_2nd_generation_gps_space_gray_aluminum_11in_pdp_us_1a_1_3.jpg","38400.00","https://store.ais.co.th/th/the-new-ipad-pro-11-inch-512-gb-wi-fi.html","0",,"Apple"
"PAR_NEW0SSA305F","Samsung Galaxy A30 (พร้อมซิม AIS One-2-Call)","4,4:14,1339,1340,1352,4:1389",,"http://cpc.ais.co.th/CPC-FE-WEB/api/contents/download/media/catalog/product/s/s/ss_a30_black_850x850_sim_rv3.jpg","6990.00","https://store.ais.co.th/th/samsung-a30.html","0",,"Samsung"
"PAR_NEW0OPC1911","OPPO F11 128GB (พร้อมซิม AIS One-2-Call)","4,4:34,1339,1340,1352,4:1389",,"http://cpc.ais.co.th/CPC-FE-WEB/api/contents/download/media/catalog/product/o/p/oppo_f11_128gb_850x850_fluorite_purple_sim_rv3_1.jpg","7990.00","https://store.ais.co.th/th/oppo-f11-128gb.html","0",,"Oppo"
"PAR_NEW0VV0NEX3","VIVO Nex3","4,4:63",,"http://cpc.ais.co.th/CPC-FE-WEB/api/contents/download/media/catalog/product/v/i/vivo_nex3_850x850_1.jpg","24999.00","https://store.ais.co.th/th/vivo-nex3.html","0",,"Vivo"
"PAR_NEW0APP1122_NEW","iPad Pro ใหม่ รุ่น 11 นิ้ว (128 GB) WiFi + Cellular","19,19:27,19:1368,19:1370",,"http://cpc.ais.co.th/CPC-FE-WEB/api/contents/download/media/catalog/product/t/h/th_ipad_pro_2nd_generation_gps_cellular_space_gray_aluminum_11in_pdp_us_1a_1_4.jpg","32900.00","https://store.ais.co.th/th/ipad-pro-11-inch-128-gb-gen-2.html","0",,"Apple"
"WDS_NEW0HWY9Y19","Huawei Y9 2019 (พร้อมซิม AIS One-2-Call)","4,4:54,4:1389",,"http://cpc.ais.co.th/CPC-FE-WEB/api/contents/download/media/catalog/product/p/a/packshot_sim_y9_2019_aurora-purple_850x850_1.jpg","5999.00","https://store.ais.co.th/th/huawei-y9-2019-1-sp.html","24",,"HUAWEI"
"PAR_AFTERSHOKZ_XTRAINERZ","Aftershokz Xtrainerz","355",,"http://cpc.ais.co.th/CPC-FE-WEB/api/contents/download/media/catalog/product/a/f/aftershokz_xtrainerz_black_850_2_1.jpg","5490.00","https://store.ais.co.th/th/aftershokz-xtrainerz.html","0",,"Aftershokz"
"PAR_NEW0GMFM645","Garmin -Forerunner 645 MUSIC","5,5:32,5:522",,"http://cpc.ais.co.th/CPC-FE-WEB/api/contents/download/media/catalog/product/f/o/forerunner645music-black-3_1.jpg","16990.00","https://store.ais.co.th/th/garmin-factsheet-forerunner-645-music.html","2",,"Garmin"
"PAR_iPhone8Plus_Leather","iPhone 8 Plus Leather Case",,,"http://cpc.ais.co.th/CPC-FE-WEB/api/contents/download/media/catalog/product/i/p/iphone8plus-2017-lthr-midnightblue_850x850.jpg","2200.00","https://store.ais.co.th/th/iphone-8-plus-leather-case.html","0",,"Apple"
"PAR_Apple_Pencil_iPad_Pro","Apple Pencil รุ่นที่ 1","5,5:35",,"http://cpc.ais.co.th/CPC-FE-WEB/api/contents/download/media/catalog/product/a/p/applepencil_850x850.jpg","3400.00","https://store.ais.co.th/th/apple-pencil-for-ipad.html","0",,"Apple"
"PAR_NEW0SSR805F","Galaxy Watch eSIM  46mm","5,5:32,5:1404",,"http://cpc.ais.co.th/CPC-FE-WEB/api/contents/download/media/catalog/product/s/m/sm-r805_silver_850x850_1_1.jpg","12900.00","https://store.ais.co.th/th/galaxy-watch-esim-46mm.html","1",,"Samsung"
"PAR_Fitbit_Blaze_S","Fitbit รุ่น Blaze (ไซส์ S)",,,"http://cpc.ais.co.th/CPC-FE-WEB/api/contents/download/media/catalog/product/b/l/blaze_black_silver_small_2.jpg","8990.00","https://store.ais.co.th/th/fitbit-blaze-s.html","0",,"Fitbit"
"PAR_HS_ON_EAR_DENON_AH-D320","Denon AH-D320",,,"http://cpc.ais.co.th/CPC-FE-WEB/api/contents/download/media/catalog/product/h/s/hs-on-ear-denon-ah-d320_bk-red.jpg","2990.00","https://store.ais.co.th/th/denon-ah-d320.html","0",,
"PAR_NEW0APMK112","Magic Keyboard for iPad Pro 11-inch","5",,"http://cpc.ais.co.th/CPC-FE-WEB/api/contents/download/media/catalog/product/m/a/magic_keyboard_ipad_pro_11_850x850_3_1.jpg","9990.00","https://store.ais.co.th/th/magic-keyboard-for-ipad-pro-11-inch.html","6",,"Apple"
"PAR_Fibit_Blaze_L","Fitbit รุ่น Blaze (ไซส์ L)",,,"http://cpc.ais.co.th/CPC-FE-WEB/api/contents/download/media/catalog/product/b/l/blaze_black_silver_large_1.jpg","8990.00","https://store.ais.co.th/th/fitbit-blaze-l.html","0",,"Fitbit"
"PAR_Sense_Cover_for_iPhone5/5S/SE","เคสไอโฟน 5/5s/SE แบบแข็ง Sense Cover",,,"http://cpc.ais.co.th/CPC-FE-WEB/api/contents/download/media/catalog/product/s/e/sense_cover_for_iphone_5_5s_se_black_1.jpg","790.00","https://store.ais.co.th/th/sense-cover-for-iphone-5-5s-se.html","0",,"Moshi"
"PAR_AP IP 11 SILICONE CASE","iPhone 11 Silicone Case","5,355,5:33,5:1310,5:1426",,"http://cpc.ais.co.th/CPC-FE-WEB/api/contents/download/media/catalog/product/3/3/33015516_iphone_11_silicone_case_black_1_1.jpg","1390.00","https://store.ais.co.th/th/iphone-11-silicone-case.html","0",,
"PAR_LED_View_Cover_Samsung_GalaxyS7","LED View Cover Samsung Galaxy S7","5,50,635,707,5:33,5:210",,"http://cpc.ais.co.th/CPC-FE-WEB/api/contents/download/media/catalog/product/t/h/th_ef-ng930pfegww_000000001_front_gold.jpg","1890.00","https://store.ais.co.th/th/led-view-cover-samsung-galaxy-s7.html","0",,"Samsung"
"PAR_NEW0RMMA215","Realme Buds Q","5,5:1409",,"http://cpc.ais.co.th/CPC-FE-WEB/api/contents/download/media/catalog/product/r/e/realme_budsq_white_1_1.jpg","999.00","https://store.ais.co.th/th/realme-buds-q.html","10",,"Realme"
"PAR_NEW0RMRB18","Realme Band","5,5:1409",,"http://cpc.ais.co.th/CPC-FE-WEB/api/contents/download/media/catalog/product/b/a/band-b_005_1.jpg","799.00","https://store.ais.co.th/th/realme-band.html","20",,"Realme"
"PAR_NEW0RMBA201","Realme Buds Air","5,5:1409",,"http://cpc.ais.co.th/CPC-FE-WEB/api/contents/download/media/catalog/product/r/e/realme_budsair_white_1_1.jpg","1999.00","https://store.ais.co.th/th/realme-buds-air.html","30",,"Realme"
"PAR_NEW0RMMA205","Realme Buds Air Neo","5,5:1409",,"http://cpc.ais.co.th/CPC-FE-WEB/api/contents/download/media/catalog/product/r/e/realme_budsairneo_white_1_1.jpg","1499.00","https://store.ais.co.th/th/realme-buds-air-neo.html","10",,"Realme"
"PAR_NEW0RM00X50","Realme X50 5G","4,4:1309,4:1412",,"http://cpc.ais.co.th/CPC-FE-WEB/api/contents/download/media/catalog/product/k/v/kv_realmex50-5g_with_premium.jpg","12990.00","https://store.ais.co.th/th/realme-x50-5g.html","9",,"Realme"
"PAR_NEW0SST975N","Samsung Galaxy Tab S7+ LTE","19,19:28,19:1452,1455",,"http://cpc.ais.co.th/CPC-FE-WEB/api/contents/download/media/catalog/product/g/a/galaxytab_s7plus_lte-wi-fi_mysticblack_1_1.jpg","33900.00","https://store.ais.co.th/th/samsung-galaxy-tab-s7-plus-lte.html","0",,"Samsung"
"PAR_NEW0SST875N","Samsung Galaxy Tab S7 LTE","19,19:28,19:1452,1455",,"http://cpc.ais.co.th/CPC-FE-WEB/api/contents/download/media/catalog/product/g/a/galaxytab_s7_lte-wi-fi_mysticblack_1.jpg","26900.00","https://store.ais.co.th/th/samsung-galaxy-tab-s7-lte.html","8",,"Samsung"
"PAR_iPhone8_Silicone","iPhone 8 Silicone Case",,,"http://cpc.ais.co.th/CPC-FE-WEB/api/contents/download/media/catalog/product/i/p/iphone8-2017-poly-black_850x850_1.jpg","1500.00","https://store.ais.co.th/th/iphone-8-silicone-case.html","0",,"Apple"
"PAR_NEWSAMB109H","Samsung 3G",,,"http://cpc.ais.co.th/CPC-FE-WEB/api/contents/download/media/catalog/product/h/e/hero-01_1.jpg","1190.00","https://store.ais.co.th/th/samsung-hero-3g.html","0",,"Samsung"
"PAR_iPhone6/6s_Air_Jacket","เคสไอโฟน 6/6s แบบแข็ง Air Jacket",,,"http://cpc.ais.co.th/CPC-FE-WEB/api/contents/download/media/catalog/product/i/p/iphone_6_6s_air_jacket_smoke.jpg","690.00","https://store.ais.co.th/th/iphone-6-6s-air-jacket.html","0",,
"GSMSAMN7100","Samsung Galaxy Note II","4,4:14,26",,"http://cpc.ais.co.th/CPC-FE-WEB/api/contents/download/media/catalog/product/w/d/wds_gsmsamn7100-w01.jpg","50000.00","https://store.ais.co.th/th/samsung-galaxy-note-ii.html","0",,"Samsung"
"WDS_GSMAPP0I564","Apple iPhone 5 64GB","4,25,4:39",,"http://cpc.ais.co.th/CPC-FE-WEB/api/contents/download/media/catalog/product/i/5/i5-front.png","31950.00","https://store.ais.co.th/th/apple-iphone-5-64gb.html","0",,"Apple"
"PAR_NEWSAMG316H","Samsung Galaxy Ace 4 VE",,,"http://cpc.ais.co.th/CPC-FE-WEB/api/contents/download/media/catalog/product/a/c/ace4-white-1_2.jpg","3590.00","https://store.ais.co.th/th/samsung-galaxy-ace-4-ve.html","0",,"Samsung"
"PAR_GSMNOK0L920","Nokia Lumia 920",,,"http://cpc.ais.co.th/CPC-FE-WEB/api/contents/download/media/catalog/product/n/o/nokia-lumia-920-black-front_1.jpg","16900.00","https://store.ais.co.th/th/nokia-lumia-920.html","0",,"Nokia"
"PAR_NEWLAV0I750","AIS Super Combo LAVA 4G iris 750",,,"http://cpc.ais.co.th/CPC-FE-WEB/api/contents/download/media/catalog/product/l/a/lava4g-iris.jpg","3590.00","https://store.ais.co.th/th/ais-super-combo-lava-iris-750.html","0",,"Lava"
"PAR_NEW0AP0ARPP","AirPods Pro ใหม่","5,1329,1398,5:1407,1434",,"http://cpc.ais.co.th/CPC-FE-WEB/api/contents/download/media/catalog/product/a/i/airpods_pro_850x850_1_1.jpg","9490.00","https://store.ais.co.th/th/airpods-pro-new.html","0",,"Apple"
